lat1,lng1,lat2,lng2,distancia_grados,distancia_km
21.007939,-104.306942,21.03436389,-104.351,0.05137491776646961,5.719055845763396
25.431299,-100.008472,25.437253,-100.041569,0.03362828459793709,3.7435006414423566
16.481116,-95.054425,16.483212,-95.042224,0.012379726047040445,1.3781111035565423
20.155713,-98.078119,20.161236,-98.085097,0.008899214178794301,0.9906605223833815
21.815283,-98.995483,21.788428,-98.952425,0.05074625492584665,5.649073098345248
21.807299,-98.640502,21.715717,-98.594458,0.10250518357624326,11.410877035707399
23.270287,-106.217,23.24530556,-106.2081361,0.026507377608574606,2.950801275386525
18.059342,-91.609064,18.075181,-91.611983,0.01610572823562912,1.7928896671902335
19.484821,-96.409914,19.460083,-96.421694,0.0273995810916883,3.0501213671267413
20.008963,-97.057675,20.049888,-97.056833,0.040933660830664,4.556735123669516
18.552846,-95.050737,18.499501,-95.036501,0.05521188930837207,6.146187517807979
17.529169,-94.482807,17.433201,-94.500662,0.09761484543347006,10.866484593653887
17.529493,-94.896472,17.501739,-94.82208,0.07940059307083516,8.83887402064537
21.62596,-98.238721,21.525,-98.281389,0.1096060209295121,12.201342249873287
17.578077,-95.67181,17.544847,-95.637751,0.04758411899993443,5.297064127072701
32.173159,-115.101173,32.24115,-115.1030861,0.0680179096459887,7.571753701791461
30.499114,-115.962283,30.525483,-115.950305,0.028961986206061784,3.2240483044587975
27.055333,-101.75014,27.044,-101.793944,0.045246296036245005,5.0368176747547935
25.38201,-101.079793,25.383667,-101.067528,0.012376424120075086,1.3777435330467585
25.361336,-103.281032,25.32666667,-103.2872222,0.035217623694522075,3.9204258696741974
19.128333,-103.542222,19.095011,-103.62072,0.08527773266217714,9.49311719995356
15.467754,-93.000994,15.507899,-92.952005,0.06333674404325378,7.05064634689501
17.238387,-92.020602,17.192139,-92.056544,0.05857221925111145,6.520259447033727
25.985624,-106.590549,26.042111,-106.507611,0.10034686349358131,11.17061284410547
28.506949,-105.546656,28.49779167,-105.5476667,0.009212936948597771,1.0255841411179039
20.810921,-101.297986,20.813278,-101.313028,0.015225544752167223,1.6949076418112552
18.366119,-100.103359,18.419,-100.074611,0.06019009607069529,6.700361494589799
20.816719,-104.985194,20.821917,-105.097305,0.11223143732929611,12.493603603497242
19.856046,-103.551756,19.873513,-103.542169,0.01992502592218952,2.2180538856581373
20.600022,-102.681869,20.57136097,-102.717583,0.045792405884171695,5.097610623025993
19.156717,-102.899334,19.187166,-102.850998,0.05712714325956859,6.359393587655175
19.027943,-101.463749,19.057972,-101.409889,0.061665553115170905,6.864609372780825
22.027408,-99.424684,21.959083,-99.395444,0.07431879456100116,8.273168210530649
25.363058,-107.971415,25.40844444,-107.9758333,0.045600990238851585,5.076302233388958
27.354725,-110.104707,27.34269444,-110.0952778,0.01528542398998403,1.701573398565022
30.99788,-110.306688,30.98595,-110.3039889,0.012231518336248958,1.3616126211912338
28.744884,-110.510071,28.79838056,-110.5821806,0.08978683836729176,9.995070847046918
28.371412,-109.065442,28.37308889,-109.0351528,0.030335583012561496,3.3769571009583457
23.046488,-98.329025,23.07169444,-98.32965278,0.025214256388045305,2.806851021117203
23.334071,-97.839778,23.242944,-97.833083,0.09137260614648104,10.17159851622627
20.709434,-97.225481,20.722583,-97.204277,0.0249500664728543,2.7774413997581404
18.251803,-96.052381,18.289211,-96.091875,0.05439792735022711,6.055577272627281
17.909729,-95.565875,17.908834,-95.527807,0.03807851952217606,4.238900793208638
21.26304,-98.250594,21.308992,-98.222153,0.05404143581549278,6.0158926349806565
20.62309,-88.062873,20.616027,-88.098444,0.03626543822981254,4.037068583742732
22.927206,-102.483911,22.93801,-102.490703,0.012761570436266646,1.4206180209652028
22.05473,-102.2861,22.037156,-102.285142,0.01760009204521423,1.959242246473248
32.281605,-115.176566,32.31177778,-115.1377778,0.049141846853454546,5.470470391726559
25.423788,-100.650243,25.40801,-100.623365,0.03116684404940168,3.4694930795793946
25.284645,-101.277322,25.28949,-101.333313,0.05620023225931238,6.256209855106654
15.279434,-92.817662,15.338,-92.745583,0.09287280870631728,10.33860106518724
15.465611,-92.944247,15.47975,-92.922805,0.025684055073143638,2.8591490107423496
17.666741,-91.884764,17.748674,-91.902448,0.0838196894828451,9.330807833230317
15.62664,-93.12552,15.610617,-93.09541,0.0341078968715402,3.7968910797398547
16.201332,-93.289932,16.219122,-93.277219,0.02186560012896275,2.4340786063561333
27.650094,-107.843749,27.56077778,-107.8178056,0.09300778009741255,10.353626080443965
28.091124,-105.376692,28.127,-105.361833,0.03883139524920412,4.322710919141403
28.364328,-105.578672,28.328591,-105.595447,0.03947826989623435,4.394721004848807
27.541425,-107.830777,27.56077778,-107.8178056,0.02329779628394674,2.593510682328951
21.394244,-100.852717,21.45112778,-100.8422139,0.05784530695482774,6.439339570211423
21.331092,-101.225211,21.30605,-101.241298,0.029763960304369726,3.313324061082438
19.846888,-98.641041,19.84458333,-98.66902778,0.028081512754423613,3.1260339998224365
19.31697,-100.895526,19.424,-100.903778,0.10734764275008367,11.949939590939314
17.472141,-95.465149,17.473583,-95.363586,0.10157323630267841,11.30713266521416
20.97039,-100.016873,20.9268,-99.9914,0.0504872442206951,5.620240026647778
24.8794,-107.449536,24.88695,-107.4306833,0.02030829380548361,2.260719266426435
19.517576,-98.565164,19.540604,-98.554262,0.02547827286140164,2.8362413349312305
19.447587,-96.516974,19.414861,-96.516967,0.032726000748640474,3.6430584033386575
20.451618,-89.142922,20.4663,-89.080027,0.06458592841323642,7.189705550961477
20.504075,-89.751462,20.488375,-89.714277,0.04036352592379118,4.493267705836434
22.983191,-102.792208,22.996503,-102.741722,0.052211546041087784,5.8121893052938916
32.107778,-116.548333,32.113322,-116.5342,0.015181489551422681,1.6900034168643727
32.492656,-115.175382,32.459425,-115.192338,0.037306906827018343,4.1530048679836815
17.534944,-91.950286,17.512869,-91.9723,0.03117566071473037,3.4704745507637846
14.83182,-92.343586,14.829777,-92.329472,0.014261095504910642,1.5875451516066525
27.062931,-105.439465,26.95426,-105.404719,0.11409062519330565,12.700568396518785
26.485161,-107.202854,26.429889,-107.2674,0.08497752702920534,9.459698308891138
20.526388,-101.050037,20.522706,-101.065739,0.016127923858938138,1.7953604839769934
20.264575,-103.455254,20.27905556,-103.4465,0.016920967286579873,1.8836420783420713
17.891376,-96.198244,17.952227,-96.169897,0.06712969990994858,7.472878193975475
29.166528,-110.865297,29.18042778,-110.8828361,0.022379095443262265,2.491240904743955
27.237531,-109.777525,27.20243333,-109.7795,0.03515319422796219,3.913253581456751
19.338673,-97.87425,19.3142,-97.8485,0.03552450181213146,3.954587541726474
21.676195,-102.813077,21.772844,-102.7962,0.09811147909393753,10.921769852737125
16.974899,-91.681351,16.994611,-91.725556,0.048400877770957175,5.387985713462952
16.265041,-92.428056,16.273666,-92.445083,0.019086889584212872,2.124752548514577
20.372777,-100.595833,20.3543,-100.609481,0.02297101288581157,2.5571331544485436
20.960833,-103.160278,21.02278333,-103.1113611,0.07893482433450759,8.787024644917384
27.615604,-110.215232,27.579453,-110.229042,0.0386989780356045,4.307970234923492
17.958038,-94.281299,17.938316,-94.277091,0.020165925418883422,2.2448708176301024
17.303901,-94.654384,17.251144,-94.607989,0.07025522809015013,7.820811990995511
23.317952,-102.918797,23.344317,-102.981692,0.06819746512884323,7.591741818142827
16.468641,-92.963664,16.488055,-92.967555,0.01980008275235195,2.2041452119918192
16.105001,-93.677026,16.091277,-93.746286,0.07060662699775411,7.859929717389987
16.146427,-93.245196,16.161775,-93.265022,0.025072522409996512,2.7910731946808114
20.524096,-101.096135,20.536397,-101.103289,0.01423004978909131,1.5840891425216446
17.90228,-101.834059,17.966138,-101.811944,0.06757897150001577,7.522891107381755
20.119554,-97.17861,20.129444,-97.208751,0.031722105557481485,3.531304790658839
17.378772,-94.949282,17.383055,-94.987222,0.03818098596160711,4.250307357246103
21.764309,-97.894664,21.798056,-97.944167,0.05991166011719764,6.669366004246441
15.664204,-92.050435,15.65286111,-92.04977778,0.011361914085245015,1.264808275969475
21.275801,-102.823579,21.250639,-102.83886,0.02943866853307288,3.277112581101673
19.352833,-102.180369,19.37972222,-102.1241667,0.0623035205867047,6.935627911711967
26.202741,-98.661197,26.232339,-98.675778,0.03299465358205456,3.6729648367543137
23.168819,-103.265472,23.152139,-103.191861,0.0754771602605714,8.402117480206808
22.20273,-101.937981,22.163542,-101.952817,0.04190234170067375,4.664568678119002
22.405613,-101.630551,22.438911,-101.579694,0.06078808479463286,6.766929599338529
27.402519,-108.363384,27.392023,-108.420943,0.05850815752525289,6.513128095711151
20.688923,-100.990203,20.698028,-100.989278,0.009151865929963242,1.018785715323508
15.937386,-96.475102,15.980164,-96.4599,0.04539887760727222,5.053803055241543
16.365148,-95.230437,16.346444,-95.219305,0.021766052467081538,2.422996960635517
18.708266,-97.455369,18.712888,-97.471805,0.017073516919485904,1.9006239034771708
18.275745,-98.314178,18.332106,-98.274007,0.06921178773879458,7.704656211082612
20.739435,-100.32911,20.726386,-100.346439,0.021692640272684555,2.4148247151552447
21.504654,-98.60427,21.543775,-98.55236944,0.06499323633512166,7.235047068825743
27.640111,-110.374915,27.63199167,-110.4129833,0.03892452934254029,4.3330786064115845
27.045702,-109.51531,27.06822222,-109.5015556,0.026388327499262277,2.9375486172178764
19.780429,-96.861706,19.736214,-96.851678,0.04533792021034856,5.047017277816002
20.207948,-96.965146,20.241361,-96.956781,0.03444418374704449,3.8343265347209927
20.636044,-88.034141,20.679236,-88.011763,0.048644873810096946,5.415147352539992
16.917913,-92.06871,16.914945,-92.075675,0.007571013736621278,0.8428052491606807
17.645991,-93.980869,17.693853,-93.916003,0.08061246181577354,8.97377924933191
19.577565,-101.032185,19.64325,-100.999443,0.07339317263206248,8.170127977401195
25.381535,-100.449047,25.386588,-100.528006,0.0791205187672696,8.80769614917245
23.855108,-100.569154,23.828444,-100.523017,0.05328781910530929,5.93200002280303
25.128357,-98.010656,25.155417,-97.982611,0.03897134363862073,4.33828997385126
18.989802,-96.964302,19.022389,-96.974031,0.03400832265784112,3.7858064782708736
30.375485,-110.71846,30.327611,-110.702592,0.05043523867297488,5.614450769075563
21.067817,-101.709502,21.072333,-101.719444,0.010919597977942909,1.2155696469046045
18.096241,-102.788348,18.074194,-102.757774,0.03769402717938366,4.1960991056089885
20.666341,-99.921357,20.657794,-99.900858,0.02220946217268756,2.472357329063579
19.065162,-96.572295,19.022972,-96.613277,0.05881768801984737,6.547585030369408
18.139556,-95.679154,18.132941,-95.654638,0.02539276434340253,2.8267225267075693
24.007842,-99.834296,23.978127,-99.779061,0.06272070192527779,6.982068538321923
19.476819,-102.097447,19.467251,-102.075111,0.024299043602573532,2.7049695338384856
18.208552,-96.027494,18.175722,-96.034277,0.033523394652093634,3.731824292671063
20.239027,-97.909026,20.250697,-97.886911,0.025005241950438028,2.7835835339227613
26.043884,-98.142435,26.041508,-98.170883,0.028547050285447028,3.177857637775963
20.968599,-98.104747,20.94278,-98.138062,0.04214866529322396,4.691989420441691
22.863753,-102.213983,22.867464,-102.183492,0.030715999120977017,3.4193050221471615
19.852664,-96.52888,19.891311,-96.505231,0.04530856221510854,5.043749145785882
18.062742,-102.211114,18.025469,-102.213699,0.037362531418521146,4.159196997509774
18.51428,-98.070018,18.476737,-97.96423,0.11225229526829641,12.495925509266756
24.445145,-99.422069,24.484972,-99.492083,0.08054905415335416,8.966720708351385
17.049805,-96.796547,17.048444,-96.799528,0.0032769928287907217,0.3647948417009831
22.653827,-102.366616,22.627058,-102.438603,0.07680304375479478,8.549714830783754
26.100442,-99.620092,26.088951,-99.614236,0.012897124369405813,1.4357078848022549
20.066902,-96.64317,20.028405,-96.649081,0.038948156952543174,4.335708831957106
17.71686,-97.53871,17.673187,-97.574892,0.056713914104044555,6.31339291806224
19.431888,-102.096247,19.434401,-102.081009,0.01544382766675184,1.7192068958628146
17.323141,-97.89435,17.313581,-97.821072,0.07389897755720504,8.226434181668065
18.290293,-97.076487,18.314227,-97.0265,0.05542144463111894,6.16951521633616
23.595262,-100.233977,23.54485,-100.232631,0.05042996589330734,5.613863803242973
18.881563,-96.203192,18.895886,-96.242375,0.04171877057152539,4.644133540022207
18.279559,-95.658713,18.258166,-95.690361,0.03820021404389446,4.252447827366331
18.138384,-96.767059,18.12167,-96.841756,0.07654410235282638,8.520889473916633
23.426187,-100.576192,23.424597,-100.629767,0.053598588834030604,5.966594909004287
21.339191,-99.019459,21.319056,-99.051639,0.03796011887494273,4.2257204331586244
22.450259,-103.550569,22.443417,-103.500083,0.050947513776426846,5.671477233591836
16.709867,-95.910365,16.663527,-96.003475,0.10400417155094926,11.57774437705167
17.322488,-92.426197,17.30652778,-92.4265,0.015963095923047243,1.777011838153619
19.634485,-100.846767,19.661858,-100.82431,0.035406185589526226,3.9414165798260594
18.652933,-96.110455,18.722451,-96.094342,0.07136092132953405,7.943897762403729
28.567005,-111.36948,28.597783,-111.373411,0.031028020320348227,3.4540392220611644
23.730803,-100.9125,23.691194,-100.889611,0.04574690374221863,5.092545324583778
21.783263,-98.624494,21.715717,-98.594458,0.07392309119618676,8.22911851195951
22.110867,-101.442992,22.115195,-101.4037189,0.039510858856904314,4.398348807950588
20.208611,-100.091111,20.250139,-100.111528,0.04627557317851754,5.151396806232572
19.870398,-102.220139,19.8869,-102.211411,0.0186679936790234,2.078121056348885
19.931609,-97.629537,19.934444,-97.620275,0.009686168953711667,1.0782643279271826
16.943661,-97.68818,16.959533,-97.72995,0.04468392646131294,4.974214693673356
18.22656,-98.134628,18.25933333,-98.10786111,0.04231498032093755,4.710503609326768
19.13862,-96.947785,19.149194,-96.960138,0.016260568409503726,1.8101264753459547
21.452768,-102.885711,21.376083,-102.85045,0.08440336098758172,9.395782145137597
16.825177,-91.86204,16.796411,-91.851125,0.030767190008188793,3.4250035917115764
21.150983,-104.605303,21.16551399,-104.6232224,0.023070642963298724,2.5682239746744138
21.434161,-102.889837,21.376083,-102.85045,0.07017399698606451,7.811769344488701
17.220707,-97.878274,17.18480556,-97.94280556,0.0738460265018108,8.220539670181576
21.216061,-98.675085,21.211389,-98.668778,0.007848938335845136,0.8737438155462806
19.759397,-100.454379,19.769444,-100.477501,0.025210495691279804,2.8064323803532676
19.217589,-100.565736,19.20863056,-100.5748389,0.012771704492496252,1.4217461441046828
24.057095,-98.931316,24.053675,-98.899222,0.032275706591801526,3.5929316577993458
17.264648,-94.12322,17.207725,-94.200669,0.09611750896689092,10.699801098194296
25.432732,-107.573477,25.43791667,-107.6097222,0.036614141066650854,4.0758861835395725
16.594709,-97.242609,16.594721,-97.222691,0.019918003614824535,2.217272162402267
21.477973,-98.360439,21.514139,-98.373861,0.03857628338759784,4.294311866707391
21.507244,-98.983043,21.480945,-98.969194,0.029722587404193146,3.308718429834781
17.351534,-97.637819,17.285556,-97.677089,0.07678039713364544,8.54719380891741
22.496446,-99.401374,22.528647,-99.3294,0.07884897638523694,8.777468051204576
22.537511,-102.81389,22.54674167,-102.7896778,0.02591208014592067,2.8845327618438885
20.523415,-101.355128,20.526417,-101.371667,0.01680923927488335,1.8712045160800144
27.010701,-107.63727,27.028916,-107.737139,0.10151651779882702,11.300818761365424
21.103091,-98.507248,21.115188,-98.514608,0.014160049752733559,1.5762967384742996
19.204684,-99.105993,19.216611,-99.098903,0.013875209151572166,1.5445882827530133
20.902483,-98.542686,20.899917,-98.573444,0.03086484926254287,3.435875019906272
17.326619,-92.118269,17.351983,-92.074997,0.05015773599356472,5.583559170803624
16.237411,-91.658881,16.15139722,-91.64609444,0.0869589930169513,9.680275102647018
16.619688,-93.74844,16.6446,-93.76328,0.02899712647832194,3.227960119566798
19.167134,-99.00562,19.176046,-98.99903,0.011083855105504848,1.2338547503447996
17.095045,-93.151541,17.071081,-93.134744,0.029264526392885067,3.2577270780559653
18.516017,-99.801361,18.505383,-99.788192,0.016926444310610397,1.8842517806571493
20.482705,-101.104218,20.45596667,-101.0764667,0.03853664415694809,4.289899227551461
19.86449,-102.89196,19.8925,-102.83136,0.06676016851386124,7.431741958963033
27.93101,-107.11832,27.936777,-107.042944,0.0755962939898425,8.415379446949267
15.331169,-92.229429,15.353767,-92.24669,0.028436098976480282,3.1655065380617846
21.113566,-100.629081,21.129964,-100.619825,0.01882997450874421,2.0961527623134053
16.972104,-92.732178,17.006472,-92.740944,0.035468326433589985,3.948334098587237
16.236942,-91.860762,16.208306,-91.864667,0.028901029756739714,3.217262632520265
16.846321,-92.277042,16.799067,-92.246411,0.05631339695844909,6.268807349414552
26.786284,-107.059646,26.81173889,-107.0723278,0.02843904843963871,3.165834872300581
14.940376,-92.521012,14.939828,-92.515011,0.006025969216646618,0.6708108931971015
26.897159,-106.250096,26.954838,-106.34788,0.11352787189497067,12.637922699348135
32.465458,-116.139611,32.479547,-116.181247,0.043955163712579876,4.8930888244843915
32.614068,-114.918106,32.60635,-114.927388,0.012071580178255168,1.3438083054433652
21.260735,-98.992757,21.193139,-99.004667,0.06863721524071505,7.640694800596399
25.514178,-101.703052,25.561716,-101.764656,0.07781332957790889,8.662179848612817
21.414167,-100.794166,21.459467,-100.786189,0.04599698391199434,5.12038424908321
17.351956,-98.907106,17.325167,-98.911533,0.02715232678795881,3.0225970180355746
16.883531,-92.930264,16.891,-92.9243,0.009557994402585361,1.0639959368958023
16.981718,-91.925918,16.884827,-91.874727,0.10958277402037318,12.198754403947943
15.654631,-93.034058,15.589891,-93.064186,0.07140703035416296,7.94903061902542
17.108762,-92.040348,17.192139,-92.056544,0.08493547283085337,9.455016835530596
15.547151,-92.863289,15.4641,-92.8872,0.08642455971539852,9.620781987518162
15.767391,-91.965809,15.846888,-91.969305,0.07957383379604176,8.858159178175368
18.736991,-99.72551,18.748396,-99.674275,0.052489039332041104,5.843079858442815
20.807574,-98.660362,20.774639,-98.68575,0.04158442940572238,4.629178681445015
20.438027,-105.480972,20.425911,-105.455757,0.027974875888902313,3.114163183952605
19.010936,-99.917772,19.04025,-99.922444,0.029683971769289205,3.304419737357274
20.974754,-103.07868,21.02278333,-103.1113611,0.05809363852831178,6.4669838409716665
21.568405,-102.615329,21.540435,-102.595488,0.03429265491326055,3.817458344944164
32.62261,-115.1852,32.62672222,-115.2498889,0.06481947343614654,7.215703782911832
15.685534,-92.086238,15.681472,-92.095583,0.010189645185196734,1.1343113020161004
15.565438,-92.412176,15.553,-92.3214,0.09162415631262832,10.199601080721784
15.666729,-92.594771,15.6925,-92.6183,0.03489639353859552,3.884666528716453
20.386718,-98.656004,20.41014,-98.713722,0.06228930572739569,6.934045513573688
21.440555,-102.312778,21.442889,-102.354056,0.04134393353323384,4.60240668091959
22.330892,-103.314296,22.364351,-103.214694,0.1050717044926983,11.696582144127174
20.756931,-101.929842,20.737308,-101.953536,0.030764716234680276,3.424728211244608
16.484708,-93.500995,16.476389,-93.488919,0.01466409005019353,1.6324065043875435
21.174375,-98.942427,21.156,-98.907722,0.03926929653048643,4.371458089773749
20.731274,-101.776337,20.729627,-101.712324,0.0640341844486236,7.128285412820779
21.724889,-102.053665,21.758281,-102.021331,0.046481321194641254,5.174300675387464
18.334345,-100.06793,18.419,-100.074611,0.08491822411002396,9.453096707927868
31.865556,-116.480833,31.862047,-116.545791,0.06505270820648991,7.241667477546456
20.571989,-102.164539,20.606411,-102.220772,0.06593196776222646,7.339546651291049
19.989762,-104.062811,20.0840556,-104.093111,0.09904227885584958,11.025386482233175
27.704085,-107.573221,27.74129444,-107.6387778,0.07538061057959924,8.391369569720988
20.640339,-101.443289,20.658861,-101.472556,0.0346355564846342,3.8556301478694786
17.12197,-99.5084,17.079972,-99.510611,0.04205615918031475,4.681691639952638
17.261348,-92.022811,17.192139,-92.056544,0.07699221369723025,8.570773228775671
17.287538,-92.116694,17.351983,-92.074997,0.07675804735661161,8.544705831738003
20.962658,-100.081657,20.9268,-99.9914,0.09711911353076472,10.811299718244728
21.796944,-101.607222,21.750369,-101.607533,0.04657603832444395,5.184844586277101
21.211684,-99.04656,21.193139,-99.004667,0.04581419511461772,5.100036200159244
21.722157,-102.116168,21.674631,-102.113381,0.04760764691727342,5.299683254830877
21.293959,-100.262125,21.2155,-100.222748,0.08778589186196434,9.77232548207387
20.444746,-101.708314,20.437883,-101.719192,0.012862023674371906,1.4318004754310805
17.66718,-101.445432,17.631351,-101.468121,0.042408819389367164,4.720949774424352
16.192608,-93.004761,16.137,-93.001,0.05573504090785183,6.204424753862065
20.578996,-103.188376,20.57153611,-103.1913111,0.008016531096554492,0.892400241668446
16.114155,-91.499416,16.14011389,-91.57363056,0.07862356444492855,8.752375194009446
19.830961,-99.315369,19.826625,-99.28279167,0.03286462118950255,3.6584896308154233
24.606276,-103.839267,24.60746389,-103.9219806,0.08272212949151282,9.208627454995208
21.446261,-100.738756,21.445472,-100.708842,0.029924403369147673,3.3311845830535187
17.590923,-93.177118,17.60525,-93.187055,0.017435793586762834,1.9409525420784386
18.587822,-99.787776,18.505383,-99.788192,0.08244004959362976,9.177226320762864
28.890319,-106.782915,28.815125,-106.846553,0.0985085411525324,10.965970801099905
28.734349,-107.116604,28.77978,-107.075536,0.061241786265583256,6.817435647084728
28.047417,-101.34216,27.982958,-101.425097,0.105040509566537,11.693109524946898
17.889535,-101.72813,17.871419,-101.736251,0.019852961920076625,2.2100317209429297
27.221679,-107.5022,27.301131,-107.543608,0.08959488137165156,9.973702194292251
