
31.273222,-116.184527
32.030583,-116.613388
25.490528,-111.919889
18.215742,-91.507767
26.918758,-101.223108
19.163694,-103.91983
16.485472,-92.574333
30.310469,-106.498719
31.568865,-107.105014
31.568865,-107.105014
27.782425,-107.498144
27.74129444,-107.6387778
27.5465,-105.0468611
27.86355,-105.2069
26.08042223,-106.9535833
26.08042223,-106.9535833
27.392023,-108.420943
27.792466,-105.711754
25.523642,-103.586642
24.632639,-102.778664
20.606411,-102.220772
20.78788889,-104.197611
19.024739,-98.77607
19.057972,-101.409889
20.06460556,-102.5772306
26.138697,-100.655971
25.390028,-99.892917
16.08375,-96.46325
22.002583,-99.641917
23.13298889,-101.1238528
23.68528333,-100.9836833
22.16958333,-98.82933333
22.040528,-100.739486
27.94911389,-110.6736333
29.25874722,-110.8853139
29.20880278,-111.7597083
28.160972,-108.570194
22.387944,-97.946
27.088389,-99.478167
27.088389,-99.478167
25.425336,-97.411886
23.66842222,-98.15911667
22.246533,-98.180358
21.085905,-89.561107
21.297222,-88.273111
23.136503,-102.851161
31.900111,-116.552861
32.424831,-115.101517
25.202194,-111.558603
27.87726667,-113.7977833
23.104027,-109.7448
18.631661,-91.002025
17.94179,-91.734885
25.40153889,-100.9382417
25.753578,-103.102358
17.574031,-92.028307
16.488055,-92.967555
28.72692,-105.99408
26.83302778,-107.0706
28.542808,-107.459822
28.324639,-105.545417
27.301131,-107.543608
24.391278,-104.741897
25.660694,-103.410861
22.300317,-103.558194
22.300317,-103.558194
18.362625,-102.2998639
19.33548056,-101.4794611
25.632694,-99.040056
24.951763,-99.717451
24.88005556,-99.68322222
17.405358,-96.700781
22.003972,-98.737528
24.41386111,-106.6906389
25.595225,-107.959014
23.01022222,-106.1543194
30.80380278,-112.712475
27.82269444,-109.8842778
27.43194444,-110.0188889
27.661825,-109.9038944
29.76688611,-111.05955
29.61266667,-111.0258056
27.06391389,-109.6872472
30.88591389,-110.8546278
31.23818056,-110.6029556
31.14698056,-110.6312611
25.611472,-98.417667
22.960947,-98.961656
19.660013,-98.338138
19.655583,-97.996111
20.028405,-96.649081
21.297222,-88.273111
21.772844,-102.7962
22.948583,-102.560972
32.60823889,-115.0180889
30.992055,-114.833805
27.187761,-112.245269
24.196111,-110.251778
18.204531,-91.536189
28.599361,-100.529222
17.7186,-92.01218
15.9945,-92.846191
29.962839,-106.141918
28.838217,-105.910631
26.954838,-106.34788
27.08239444,-104.9820556
28.333931,-105.426611
28.49779167,-105.5476667
20.444769,-100.555436
20.058,-98.625555
21.981111,-103.588889
21.502486,-103.557917
18.074194,-102.757774
18.7723,-103.1622444
18.7723,-103.1622444
18.7723,-103.1622444
21.03436389,-104.351
25.437253,-100.041569
16.483212,-95.042224
20.161236,-98.085097
21.788428,-98.952425
21.825667,-100.038833
21.715717,-98.594458
23.24530556,-106.2081361
18.075181,-91.611983
19.460083,-96.421694
20.049888,-97.056833
18.499501,-95.036501
17.433201,-94.500662
17.501739,-94.82208
21.525,-98.281389
17.544847,-95.637751
32.24115,-115.1030861
30.525483,-115.950305
23.730381,-109.830447
27.044,-101.793944
25.383667,-101.067528
27.025222,-103.365917
